gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSDARG00000042539,2307381446.319036,-0.2751669321555085,0.3397412025404836,-0.8099310007084571,0.41797983335198996,0.7485656407638462
ENSDARG00000042544,315019870.8455388,0.47125929666087696,0.5158787086576424,0.913507940436486,0.3609754593532277,0.7093165826547707
ENSDARG00000042545,18389611.40857016,-0.4275358078669378,0.5943278272250097,-0.7193602390504842,0.47191898869619076,0.7813228215702618
ENSDARG00000042548,761843752.5961181,-0.1215588366218987,0.337878276988106,-0.35977109184257444,0.7190183229914595,0.9061198170128952
ENSDARG00000042551,39868698.07191611,-0.5658580793541511,0.5599046018609468,-1.0106330211850676,0.31219210515439344,0.6711971130925127
ENSDARG00000042552,14992247.098888258,-0.6692544744988691,1.1258999391739726,-0.5944173644683507,0.5522329972359894,0.8254000180544493
ENSDARG00000042553,371989075.9998974,-0.31337173848485556,0.17389845272870638,-1.8020386815846898,0.07153931990071533,0.3715877295813854
ENSDARG00000042555,245461169.45761958,-0.0525910560873065,0.1682550139215594,-0.3125675417424677,0.7546092412510272,0.9234132279508779
ENSDARG00000042557,110916483.36840656,0.33269053012033006,0.3875996307231113,0.8583355187920533,0.3907072218746167,0.7307348812254686
ENSDARG00000042559,1736150.6342451617,-1.3205283812935165,2.4637661975058793,-0.5359795838705452,0.5919726605558686,
ENSDARG00000042561,32818023.03427715,-0.22484768052449552,0.6300945318252059,-0.35684753504077443,0.7212059480620074,0.907117701234125
ENSDARG00000042562,10101881362.37037,0.09643532739641412,0.3135336248458352,0.3075757104005399,0.7584052050614383,0.9241357055626364
ENSDARG00000042563,37407096.42990194,-2.330597092553378,1.176777154623666,-1.9804914493761598,0.04764833320404176,0.30877206305006044
ENSDARG00000042566,59422408616.72659,-0.046139439262264645,0.2687951772322829,-0.17165277940382329,0.8637105112525598,0.9593261540171248
ENSDARG00000042571,556284779.1116166,-0.050532853114750115,0.241068401167248,-0.20962039350686829,0.8339639615387469,0.9494182814926833
ENSDARG00000042577,16804068.849791136,2.03843535464216,0.8357694059678731,2.4389925499624203,0.01472827189353852,0.1761388992396224
ENSDARG00000042590,542312279.4556515,-0.18136770972836988,0.5009384377356076,-0.3620558856457621,0.7173102685556068,0.9057126123119357
ENSDARG00000042608,4258267.626982816,-1.4944908453667436,2.1802750770405743,-0.6854597665700563,0.49305384073960834,
ENSDARG00000042613,101114531160.24121,-0.599087729144525,0.43475451222296885,-1.3779908254000501,0.16820612079001618,0.5327425931790325
ENSDARG00000042616,20575536.811085057,1.6315058729021419,0.9095487421767086,1.7937530967253765,0.0728525862889348,0.37498261024214036
ENSDARG00000042620,37497298503.07458,-0.3220336975831564,0.25609877179253565,-1.2574589691669211,0.20858748762587032,0.5763441992857844
ENSDARG00000042621,986924.0109422174,-0.23261676799766684,3.3608422803806253,-0.06921383051968816,0.9448194143465439,
ENSDARG00000042623,982651717.6533003,-0.9634239080618332,0.4457430447278478,-2.1613885386592173,0.0306653387062437,0.2519433202649381
ENSDARG00000042627,460430759.6805964,-0.34752128970685053,0.3709350265141423,-0.9368791428856905,0.34882072898648786,0.699646919630784
ENSDARG00000042630,759209215.9572785,1.3128987898403697,0.48997136766066707,2.679541859984003,0.007372298479877327,0.12263571700691568
ENSDARG00000042637,56200793.28010558,-0.4530766780157115,0.6367991946248767,-0.7114906580285616,0.4767802378144783,0.7833412091736116
ENSDARG00000042641,639849012.0415218,-0.5504531670567225,0.694338028463114,-0.7927740444738794,0.4279094813437394,0.7546324316933994
ENSDARG00000042642,1335569698.835887,-0.10722792784972597,0.2394044147305896,-0.44789453014220065,0.6542293161830925,0.8742130910309407
ENSDARG00000042643,2453205.5157050677,-1.986756987791254,2.7052506452759695,-0.7344077308550387,0.4627002764915681,
ENSDARG00000042644,4436349756.893593,0.4472170257937935,0.3670449786157504,1.218425674914281,0.22306225324790951,0.590277485140678
ENSDARG00000042646,15172348.781954678,-2.0967779492244287,1.2335447835686117,-1.6997988051625552,0.0891687763672174,0.4083430807183908
ENSDARG00000042652,1167691309.924951,-0.7199503690553607,0.354239229188935,-2.0323846421633105,0.042114731624300406,0.2913945276456896
ENSDARG00000042656,2174159.5518785524,-0.5004573765402022,2.744398459750982,-0.18235594571263974,0.8553033962966321,
ENSDARG00000042658,2514957004.271217,-0.22181049991772,0.2899847833473555,-0.764903928258975,0.4443287545903173,0.7648886622593276
ENSDARG00000042659,45369839.934076786,-0.25800313439573164,0.5395720910479451,-0.47816248963997304,0.6325345580842225,0.866396883847468
ENSDARG00000042660,1576504392.959196,0.2542759022788018,0.22622309720081296,1.1240050438045548,0.26101088621762625,0.6259715440191331
ENSDARG00000042661,474692.64963936165,-2.200257447478243,4.375830960773552,-0.5028204853437221,,
ENSDARG00000042663,1638220.3882764431,0.8235821418359656,3.306489807919404,0.24908050218796876,0.8032985112446378,
ENSDARG00000042667,370112364.0792815,-0.7298216539573235,0.3880992287885233,-1.8805027163684624,0.06003959651933229,0.343866580820735
ENSDARG00000042670,213253340.5634521,-0.3531664413547714,0.22076632403912896,-1.5997296820151592,0.10965856416156847,0.4468257462129449
ENSDARG00000042671,368981774.15479577,-0.023063669610450237,0.26112165292748957,-0.08832538149126509,0.929618066275281,0.9803891828355381
ENSDARG00000042677,2949477.443526149,-0.743378115763994,2.2282687349507286,-0.3336124158204067,0.7386720480641825,
ENSDARG00000042683,20115507.381408032,2.343129668970991,0.8262093106647174,2.8360000773724665,0.00456824349448895,0.09404308297913755
ENSDARG00000042684,81806556557.87997,-0.36046117084650153,0.19930439959724483,-1.8085961553027576,0.07051376623417926,0.36942552067964307
ENSDARG00000042688,12112588.90717,-1.3207414065806768,0.7686325884391566,-1.7183000388555918,0.08574190230019064,0.40197041310321335
ENSDARG00000042689,58443029.14446025,0.2716316841189142,0.44459687373628737,0.6109617502169673,0.5412249029270739,0.8199751270421353
ENSDARG00000042690,83061548.27507909,-0.011125804140735433,0.5564374492949334,-0.019994707679781495,0.984047594382565,0.996316694969323
ENSDARG00000042698,12659209.01468995,3.2084147270219234,2.075898472286783,1.5455547416476372,0.12221213864961089,0.470090758550479
ENSDARG00000042703,1440846.6853207161,-1.504983657163279,3.039186718009255,-0.49519289099456243,0.6204639682738878,
ENSDARG00000042707,1400036106.2298582,1.0298125522770634,0.5779135848906907,1.7819490304451782,0.07475754390241693,0.37934257229279156
ENSDARG00000042708,7265357364.023506,-0.7699321677885165,0.3662980598671617,-2.1019280529843183,0.03555957871909456,0.2712407475203691
ENSDARG00000042717,757721464.4691523,0.0602442631547921,0.1671484823797773,0.36042363231220603,0.7185303565009417,0.9060081134990438
ENSDARG00000042722,226068670.9043774,0.9150346387148304,0.49649727995618437,1.8429801645551447,0.06533190660682153,0.3581549055755545
ENSDARG00000042723,18952731.684476983,0.5623872318906188,0.5052034520916071,1.113189606211643,0.26562700565927466,0.6302195504754843
ENSDARG00000042724,1118057344.7249131,-0.09809271822645725,0.13385332786540663,-0.7328373510824647,0.46365763730511367,0.7759621329082729
ENSDARG00000042725,3527195411.953859,0.2713677187926584,0.22517979654109957,1.205115747331838,0.22815862144607946,0.5958483643471639
ENSDARG00000042726,21844697.18359474,0.6109659688231689,0.5409510992145539,1.1294292029543422,0.258716819431571,0.6233957748140071
ENSDARG00000042727,275010156.34049416,0.3548600547033697,0.4472453163444797,0.793434926504736,0.42752446852415327,0.7546324316933994
ENSDARG00000042728,388622010.4436577,-0.3328009323019993,0.22817861219634356,-1.4585106338346479,0.14469984622697216,0.5053936641452811
ENSDARG00000042732,211086321.23806182,-0.07324201929799128,0.37103850289772566,-0.1973973556005317,0.8435165988354058,0.9527602093375921
ENSDARG00000042737,93779362.57186909,2.64691878720998,0.8636498000050853,3.0648056506171772,0.0021781148608607977,0.06278907974494122
ENSDARG00000042742,456869728.1988911,-0.3197940220627963,0.32619506343513527,-0.9803766454803758,0.3269002336098722,0.6817661813384087
ENSDARG00000042747,530054056.153251,-0.11121027689734017,0.33113442989853975,-0.3358463115158856,0.7369867649006663,0.9159779444027892
ENSDARG00000042751,687436763.0954093,-0.1580285329486079,0.18592234655536877,-0.8499706241688708,0.39534141852342863,0.7333373483241364
ENSDARG00000042752,838169.3166622855,1.0225259334187933,4.375830369490743,0.2336758619685238,0.81523662835342,
ENSDARG00000042753,3230560.9676414696,-2.18804601238779,2.1826286249332667,-1.002482047285845,0.31611083297615017,
ENSDARG00000042759,47114992.59715735,0.7191109071535852,0.40407629748857754,1.779641398476022,0.07513466656042207,0.37989258362800776
ENSDARG00000042777,1303743083.4211354,-0.008685541511897432,0.2945577245397922,-0.029486721237636706,0.9764764092550962,0.9944491433328904
ENSDARG00000042780,118638662065.55882,-0.06723401017669695,0.3233379294488872,-0.20793728187501492,0.8352779386161695,0.950200481765361
ENSDARG00000042784,2836933.1238337876,-3.733917314788853,2.907008389871941,-1.2844535735768339,0.19898329805677162,
ENSDARG00000042791,220490010.70851207,0.07088793791381007,0.22919295814182022,0.3092936994597625,0.7570981232759021,0.9237809656159727
ENSDARG00000042793,1680731673.8131342,-0.05989928516314325,0.27965043487161834,-0.2141934275576641,0.8303962212021284,0.9479801707387053
ENSDARG00000042796,1043572896.7358645,-0.21402386419225075,0.18840544400286455,-1.1359749466103364,0.2559670497049126,0.6219488821393688
ENSDARG00000042799,885727440.1303862,0.24288260998649083,0.2604527189372597,0.9325401208232297,0.3510574623727941,0.7014978842756372
ENSDARG00000042807,3766753132.651105,-0.5147541511363899,0.4856965982783546,-1.0598265521336476,0.28922351482651476,0.6533421980641053
ENSDARG00000042810,1827031.0292823345,-1.0604962958743729,3.2904731427815337,-0.32229294993664775,0.7472307735732917,
ENSDARG00000042811,5447049.668976389,-1.4806239049853904,1.951565183425154,-0.7586853452605545,0.4480408054041095,
ENSDARG00000042815,8984911.188446919,0.9096361854358551,1.3077560839687272,0.6955702187791217,0.4866980221774888,
ENSDARG00000042816,45961526.94023253,0.22183607120567223,1.2028416325112659,0.18442666533126878,0.85367875268153,0.9565358429541886
ENSDARG00000042821,334767895.9438561,0.5880100913602867,0.2610331652095733,2.2526259867714375,0.024282741179284438,0.2231286561977458
ENSDARG00000042823,1813781565.8111794,-0.11839920171328847,0.3141384247383576,-0.3769013670069232,0.7062469054961048,0.9001913818915386
ENSDARG00000042824,6527242037.31787,0.09431020726247515,0.24297255525599226,0.38815168718586884,0.6979037837039086,0.8955865745254677
ENSDARG00000042825,372147356.018541,0.48814543221516593,0.38691890726693223,1.2616220687256265,0.20708481121142253,0.5743059484579625
ENSDARG00000042826,15798180.061324814,2.424861384736829,0.6743862137539225,3.595656813977575,0.00032357414152832994,0.019172031382411473
ENSDARG00000042827,485487368.53910726,-0.15311927465524183,0.21369365113258812,-0.7165363773968073,0.4736602137661039,0.781841793344277
ENSDARG00000042829,22526957.295742642,-0.962747549021676,1.223570180992237,-0.7868347594422002,0.4313786027290646,0.7567276059301826
ENSDARG00000042833,297998952.61143976,-0.23566561035059405,0.30315765075002254,-0.7773698264501956,0.4369406091188949,0.7606421360773948
ENSDARG00000042835,71653356.88310875,-0.2836466122747259,0.356159656037225,-0.7964029823891109,0.4257978453229019,0.7539025642789559
ENSDARG00000042837,70801049.09314142,0.02668508891719739,0.41124001768541374,0.06488932927147835,0.948262116696564,0.9860139382275187
ENSDARG00000042839,270220221.73203325,0.05675925035373959,0.2836765430424728,0.20008439804358952,0.8414145752022879,0.9519424756144805
ENSDARG00000042840,63812285.106472686,0.5078563048959475,0.4067253904235109,1.2486466713256628,0.21179433405960768,0.5794847524226889
ENSDARG00000042845,734345.7316929024,1.1798699441806528,4.37583041089985,0.26963338004180637,0.787442317575368,
ENSDARG00000042846,6841163.383648617,-1.2020320900251098,1.963667250644958,-0.6121363431764254,0.540447553904362,
ENSDARG00000042848,372250407.4671541,0.10756358171052552,0.17796111221826413,0.6044218333418928,0.5455632235570989,0.8221410178119284
ENSDARG00000042850,68973189.19023968,-7.052887516972892,2.4518569461640056,-2.876549354972491,0.00402049315951408,0.08896771500461126
ENSDARG00000042851,934966316.1384935,-0.3682062510523798,0.43007964420454725,-0.8561350345548084,0.39192309188449204,0.7314408756187435
ENSDARG00000042853,7909033889.219351,-0.4281933807757613,0.2617937679556175,-1.6356133460302766,0.10192053540474282,0.43215257319633377
ENSDARG00000042854,4114567430.8145866,0.23315792233444751,0.2193144527334393,1.0631215564157732,0.28772682993754384,0.6526415400995537
ENSDARG00000042856,189259655.1933031,-0.4227372314262918,0.36485584909538543,-1.1586417827051865,0.2466022301473928,0.6120472869942796
ENSDARG00000042857,475531.3135973693,0.856699121638935,4.375839869450948,0.1957793582941206,0.844782867105926,
ENSDARG00000042859,149373721.64203876,0.05451239200078688,0.5866640385475596,0.09291926625628286,0.9259676997055608,0.9793322283446418
ENSDARG00000042861,10751748.660780186,0.05696993945594484,1.1716000885043922,0.048625755507299334,0.9612175443126129,
ENSDARG00000042864,1437287060.7610974,-0.43557430777092965,0.5907124355893079,-0.7373711496972144,0.46089667505960563,0.7739047834703431
ENSDARG00000042866,11593470.053283663,0.9520948543673673,1.2490646633539577,0.7622462489738726,0.4459130477620734,0.7651494679651724
ENSDARG00000042872,52761799.676169686,0.5594875266306503,0.4745174830524781,1.1790662022220477,0.2383718154266592,0.6048872619721807
ENSDARG00000042873,464833683.03507465,0.5072504997380918,0.3813249361646729,1.330231651881897,0.18344195852753753,0.5493553605585482
ENSDARG00000042874,224903075.83167022,0.5397423944868124,0.6748924104538849,0.7997458352270103,0.42385807091290906,0.7528926007444996
ENSDARG00000042876,225646773.00438005,0.6710722676260463,0.5071107758750135,1.323324803082954,0.18572738677835876,0.5514823972409968
ENSDARG00000042877,53808369.58416846,0.9241900775637638,0.6271381427805677,1.4736626821423187,0.14057243527311386,0.49990208124699403
ENSDARG00000042880,9929431.913102025,0.28591230452834393,1.5317840649680012,0.18665313934723338,0.8519325996585627,
ENSDARG00000042881,118997803.98608229,0.414095390558987,0.3254784415644936,1.2722667239296521,0.20327836743950412,0.5712761083339662
ENSDARG00000042887,373796056.2806473,-0.0990041424698015,0.21577103724695795,-0.4588388865021194,0.6463498676464978,0.8716443655294145
ENSDARG00000042892,500066529.9044231,-0.06965092578514188,0.19408446721313763,-0.3588691397372535,0.7196929868404739,0.9065572709837042
ENSDARG00000042894,68724352.1644125,0.3833884897556161,0.8944563189050417,0.42862740376740277,0.668194399425324,0.881910455350521
ENSDARG00000042899,80148748.50304316,-0.3779854177397672,0.6212069032857053,-0.6084694418888714,0.5428761672505771,0.8207894175287171
ENSDARG00000042900,565948225.147261,-0.4518375784196317,0.3096686996978205,-1.4590999311862702,0.14453760518622166,0.5051179708621272
ENSDARG00000042902,125586012.31491922,0.3306010504504848,0.25050624303429064,1.3197317817154377,0.18692458497437836,0.5524411681601841
ENSDARG00000042904,3067893632.734853,-1.5161337451869212,0.5572676545606577,-2.7206562820916287,0.0065152466671772255,0.11430864167182044
ENSDARG00000042905,43890340801.629105,-0.0653597835628126,0.22968151668566378,-0.28456701482105906,0.7759758851714912,0.9300257858120462
ENSDARG00000042908,63451209.7135195,0.9132366879314604,0.42145960751692824,2.166842733309335,0.03024684777409578,0.24996428517948918
ENSDARG00000042920,4351191892.8603325,0.47963793525698567,0.4950000966373533,0.9689653366035155,0.3325624843815135,0.6860445149496142
ENSDARG00000042922,3062215.091155428,-0.7751895323800871,1.5763019685228585,-0.4917773040063585,0.6228767826870437,
ENSDARG00000042925,101902410.18778689,0.835864850669861,0.3589448820630475,2.3286718725886284,0.019876455300564526,0.2055148761370183
ENSDARG00000042927,417003010.4202729,-0.6444824475016495,0.4040881493488376,-1.5949055881499916,0.11073334982110815,0.4494064331204724
ENSDARG00000042929,97264006.20296279,-0.33466805194615906,0.3922820290638056,-0.8531312350577358,0.3935865316973667,0.7326909545514894
ENSDARG00000042933,759641979.9933089,-0.11694346830865289,0.291849913079162,-0.4006972867486614,0.6886430086592548,0.891559880961697
ENSDARG00000042934,144173930.09562394,-0.7209738138017788,0.5223177279758636,-1.3803357136579808,0.16748330368703324,0.5324884451525218
ENSDARG00000042936,3118484.4177545016,-0.178915774446756,2.1998410323669417,-0.0813312288544094,,
ENSDARG00000042937,1825674.2118304356,-2.213914569756149,2.20011022814914,-1.0062743863604604,0.3142835980585247,
ENSDARG00000042940,21112694.27067663,0.5408025298878909,1.7845479016962342,0.30304735971158386,0.7618537696829777,0.9254804477840756
ENSDARG00000042946,131222347.79409601,0.7304046862599303,0.48864938505877925,1.4947418508918628,0.13498182741346537,0.4919630002009071
ENSDARG00000042947,2981839.4888359606,0.8669848075170807,2.467070873507982,0.35142274055722444,0.7252712244894989,
ENSDARG00000042948,2442015.464863482,-0.6167261392583046,2.4523830709403605,-0.2514803443908224,0.8014427569084066,
ENSDARG00000042953,6826619683.496159,-0.2670814057852928,0.43314650106696484,-0.6166075568598481,0.5374936088851702,0.8176807514946262
ENSDARG00000042954,8491353.386551166,0.18160462660133234,1.19237207148163,0.15230533400171994,0.8789461180777474,
ENSDARG00000042956,220332265.9002,-0.03168729669220525,0.4482237475128825,-0.07069526518403517,0.9436402892462792,0.9846249442156894
ENSDARG00000042961,4588153.473202845,0.4324835114038779,1.5827201564078746,0.2732533035943878,0.7846585080981421,
ENSDARG00000042962,148524047.42196488,0.14096519173706207,0.4612363430175239,0.30562464097003367,0.759890456858118,0.9247756219899516
ENSDARG00000042969,1653067904.936315,-0.15279794417604908,0.3804871753604935,-0.40158500488559257,0.6879894673197945,0.8912495890577503
ENSDARG00000042970,1012953.3713039955,-0.8165702570264151,3.089721817587741,-0.26428601189214546,0.7915595381027691,
ENSDARG00000042972,5306141.234478751,0.959503994594396,1.305952578387582,0.7347158009206313,0.46251259517602616,
ENSDARG00000042975,1327514402.863339,0.582770789321046,0.22032776955182534,2.6450174233891435,0.008168671078499905,0.12852873346712415
ENSDARG00000042977,126419881.38225947,1.3002854535003936,0.5676921433325631,2.290476394242902,0.021993715457365257,0.2138245238746521
ENSDARG00000042978,6185801526.860105,0.259857657018495,0.1880202370506443,1.3820728081972413,0.16694934666758932,0.5322765562274918
ENSDARG00000042980,743050936.3190691,0.6064373821954709,0.3193825141511694,1.8987807889458639,0.05759330410785833,0.3372414823659352
ENSDARG00000042982,998689594.9476811,-0.2458908341581297,0.3312559167063367,-0.7422986934181031,0.4579063832833363,0.7710188940038775
ENSDARG00000042983,1513730.878216285,-1.5565161081199905,3.3122997877009053,-0.4699200579306203,0.6384121333015091,
ENSDARG00000042984,13457937.227664363,1.250059117281571,0.6119072601439917,2.042889827761501,0.04106334552102771,0.28973710435511796
ENSDARG00000042988,47972442.82636788,-0.35574140378930247,0.6922399243473203,-0.5138989984212683,0.6073226077968826,0.8525388359179885
ENSDARG00000042989,491988749.32717943,-0.26466619511034206,0.22336981723395422,-1.1848789527061958,0.23606531021528954,0.6028398136762764
ENSDARG00000042990,266913772.85928228,0.8127764542468989,0.40287908975502085,2.017420300321679,0.04365167054569004,0.2956238627456595
ENSDARG00000042992,625643.2736051356,-1.852714980106856,4.375831363355198,-0.4233972532904637,0.6720054485496663,
ENSDARG00000042993,47187209892.30079,-1.3413841134862452,0.941702898274017,-1.4244238983917077,0.15432380025635123,0.5171383838631951
ENSDARG00000042995,426578954.6486899,0.01778086900264975,0.17732320948837849,0.10027378285082915,0.9201269708238851,0.9772923974825686
ENSDARG00000043002,36406379.29783435,0.10301533382490971,0.6082870305473616,0.16935316495604436,0.8655188602612844,0.9601400189503254
ENSDARG00000043003,6360027295.399123,0.14212980134284922,0.26527137502116,0.5357901934632484,0.5921035604508922,0.8441389211675328
ENSDARG00000043004,12676547.768381495,-1.3460133238528431,1.9165293461835953,-0.7023181390533745,0.4824807836173589,0.78673379626773
ENSDARG00000043006,202546178.22173816,0.3558862667223531,0.27905781896888426,1.2753137254399431,0.20219822154923306,0.5707265189459321
ENSDARG00000043009,326382836.45577043,0.009587132967311004,0.36692689879714085,0.026128182476508336,0.9791550983667114,0.9948659112310597
ENSDARG00000043010,941708040.4825104,0.6361410731639501,0.4377945424058149,1.4530584818809307,0.14620751723129996,0.5069604915054035
ENSDARG00000043011,17514246.421524066,-0.6176018859288945,0.4836577730756821,-1.2769398535692573,0.20162348255626072,0.5703653289632614
ENSDARG00000043012,3646219.508376371,-2.095989920687933,1.8792743805915055,-1.1153187327697276,0.26471386071518355,
ENSDARG00000043019,1116348053.289245,-0.012386124365949708,0.16683177100444319,-0.07424319895051544,0.9408168728852581,0.9839380554977915
ENSDARG00000043021,139571554.95009154,0.22943516816112788,0.3443858865754208,0.6662153621991748,0.5052734550883223,0.8001139549997479
ENSDARG00000043026,221124163.5896454,-1.3337080411662543,0.6315189123870305,-2.111905146474667,0.034694585882432113,0.2681969826423933
ENSDARG00000043031,164588084.0607457,-0.08094665204592345,0.18840298046468149,-0.42964634554227726,0.6674529186195414,0.8816028747898287
ENSDARG00000043035,3424962.111928685,0.19742378286620177,1.9515288604952044,0.10116365013228916,0.9194205516341757,
ENSDARG00000043046,953904193.9755833,-0.554141612148053,0.21558582608538338,-2.5703990944589448,0.010158141488863012,0.1448174117828486
ENSDARG00000043055,575548463.1527369,-0.4623242910959704,0.412555023830399,-1.1206366772690945,0.2624425462493817,0.6273925504371471
ENSDARG00000043066,1940089.369890445,-0.9097850715759707,2.7359640061190182,-0.33252815809755715,0.7394904811172334,
ENSDARG00000043074,1308786.4281549833,-4.650535440240188,4.375831136165575,-1.062777629100955,0.2878828068611238,
ENSDARG00000043077,1070100470.2330179,0.43047821977465367,0.35262236758117765,1.220791019944453,0.22216515473504528,0.5895292859795764
ENSDARG00000043079,328448668.2449998,0.09260259013689502,0.2900190912915984,0.31929825627854325,0.7495003548265485,0.9209897625005011
ENSDARG00000043081,3727240052.1360054,-0.06329393471300172,0.23843176991323892,-0.26545931666754496,0.7906556464768637,0.9349125715820872
ENSDARG00000043084,167516239.21788543,-0.8792433634353138,0.31980170674942293,-2.749339183871946,0.0059715557415113835,0.10893604642504859
ENSDARG00000043085,5435524.040061114,-0.2991146790377571,1.876254476160487,-0.1594211674579755,0.8733370629565352,
ENSDARG00000043089,10450168.556670127,0.6258616909168419,1.9371612803735274,0.3230818710129091,0.7466332394887489,
ENSDARG00000043093,293695119.83157945,2.3061365697628258,0.844486782892309,2.7308142844633605,0.006317806229386901,0.1124241773654184
ENSDARG00000043094,340870938.16900533,0.26641025836692045,0.2136785290801467,1.2467806639898533,0.2124779322763477,0.5800650740067185
ENSDARG00000043095,6648338.170874248,-1.5610258772094507,1.2006539716377165,-1.3001463486437974,0.1935508148204933,
ENSDARG00000043102,1569558852.5886848,0.8745316668610775,0.47314228214960097,1.8483481604896237,0.06455199284052529,0.3556028921166429
ENSDARG00000043105,116713513.46089354,-0.27194795387026105,0.3423154560978201,-0.7944366782917017,0.42694125863568144,0.7543250520707784
ENSDARG00000043126,24702917.896467563,0.09181096841655001,0.6095069086508167,0.15063154676914095,0.8802663745988244,0.9649860166087539
ENSDARG00000043128,4576353.895887733,-1.4996161667942143,2.170725038156285,-0.6908365363804528,0.489668272165807,
ENSDARG00000043130,1073667211.0997039,-0.5487447905631011,0.3404892477815788,-1.6116361798159236,0.10704113286151215,0.4418342381737629
ENSDARG00000043131,42662680.878823265,1.3027568261061708,1.2480503854938978,1.0438335192618236,0.29656242057220017,0.6598784534609291
ENSDARG00000043133,1535658.757245179,-1.3453794040194922,3.2020531787302766,-0.4201614804389292,0.6743674921438394,
ENSDARG00000043134,437401902.694848,-0.5771295541664238,0.12244594384667522,-4.713341545140081,2.4368723401369745e-06,0.000575671530741449
ENSDARG00000043135,1469988.1718053478,-0.9874218518355823,3.0457189568942553,-0.3241999231742854,0.7457866802379267,
ENSDARG00000043137,30769263.132780712,-0.05741985361208557,0.8857314021425103,-0.06482761418776814,0.9483112547476621,0.9860139382275187
ENSDARG00000043141,41099771.3273018,-0.16501536844903006,0.6929609366399926,-0.23813083786389377,0.8117796174277215,0.9414863071289373
ENSDARG00000043142,809210.1686275072,-0.5819312623520572,3.7133632317664285,-0.1567127226805753,0.8754712597293213,
ENSDARG00000043148,1855063.3111164165,-0.4470871856225636,2.474066044229435,-0.18070947890229505,0.8565956181971451,
ENSDARG00000043154,4906590035.878564,-0.8861395035607388,0.4384793740830172,-2.0209377132365782,0.043286213286687164,0.294223397595428
ENSDARG00000043157,1683622.437000422,1.3299035703638502,3.0531295308456414,0.4355870122534564,0.66313639558673,
ENSDARG00000043168,1178787733.5670779,-2.5001872503117264,0.9251939881950492,-2.7023384092554625,0.006885364361113686,0.11837023294119872
ENSDARG00000043171,236987009.61928836,-0.056804051048827624,0.7402624248572516,-0.07673501874660385,0.9388343457284807,0.9838343558475091
ENSDARG00000043173,3835620129.414898,-1.6812734766304325,0.9752921275821961,-1.7238665514489528,0.08473193689424192,0.3997217991377372
ENSDARG00000043175,2885992878.14218,-1.6296467268396129,1.0072126869985907,-1.617976766849337,0.10566760470893387,0.43966200341660705
ENSDARG00000043177,163619787.5891963,-0.6629936992315684,0.40326642691231995,-1.6440587536827596,0.10016406674107407,0.4273948801360866
ENSDARG00000043179,439513968.3634979,-0.39415201629040286,0.3977706675403883,-0.9909026694392492,0.3217331087617018,0.6781373404838188
ENSDARG00000043180,25801332927.643295,0.5290498066869743,0.47084257400049767,1.123623554666947,0.26117275916253613,0.626084935314514
ENSDARG00000043182,10349325.491686935,1.3831132150128096,1.3132219678067376,1.0532211986392523,0.29223962495672007,
ENSDARG00000043185,191016955.89787534,-0.20008799160888666,0.2101073650388459,-0.9523130784677311,0.3409382269871243,0.6938539213353984
ENSDARG00000043196,45259948819.457214,-0.21235820860057122,0.5855384138146879,-0.36267169427380846,0.7168501468085395,0.9057126123119357
ENSDARG00000043198,44013763.61156518,1.1137317093585166,0.6164864102042884,1.8065794978180514,0.0708278685770507,0.37023299749500543
ENSDARG00000043209,333594894.25661784,-0.27955252354234095,0.6296856756297536,-0.44395566607539266,0.6570746372285612,0.8759096889874524
ENSDARG00000043210,117882441.28762522,0.590055258913574,0.2923511818683009,2.0183098119965313,0.043559005467003815,0.2954281541554062
ENSDARG00000043211,442902325.62587255,0.5846486660450145,0.2222277805074549,2.6308531935565176,0.008517081846407504,0.13140434163371711
ENSDARG00000043213,1221888102.7214158,0.10731644473067885,0.22439089327876616,0.47825668485287887,0.6324675216809487,0.866396883847468
ENSDARG00000043220,3087779.248032744,-0.16373906633825225,2.4378177758748363,-0.06716624513884874,0.9464493568964896,
ENSDARG00000043226,97235300.75523116,-0.1528155342308475,0.42417075310530467,-0.360268908481084,0.7186460478339525,0.9060411663952868
ENSDARG00000043232,226989.10484356844,1.8191346110122992,4.3758322905683285,0.41572311053448346,,
ENSDARG00000043236,9219631.06772004,-0.059813675365932586,1.6290507003228996,-0.036716889998621105,,
ENSDARG00000043238,15367698.572282838,-0.4812206103327953,1.460377639300594,-0.3295179256259101,0.7417642471292115,0.9180077108741047
ENSDARG00000043241,950864.5581376192,-0.8679041614788302,3.6737551483861153,-0.23624442196701692,0.8132430111408605,
ENSDARG00000043242,1164693.8949800106,-2.411473818707613,3.947690192477999,-0.6108569064772303,0.54129431595638,
ENSDARG00000043243,48278888.132309325,0.3639091320738569,0.55274854312063,0.6583628968415727,0.5103049709371488,0.8032578246232898
ENSDARG00000043247,265787521.2685093,-0.5222028813925207,0.22656543431370083,-2.3048656251309825,0.021174100323718893,0.210723858889678
ENSDARG00000043249,471488756.98801553,1.3270745449887247,0.4310216255926349,3.078904783870318,0.0020776307226373406,0.060821726771354716
ENSDARG00000043250,320067621.22264946,-0.48345830052024596,0.27117035870426354,-1.7828582107217041,0.07460938715943771,0.37934257229279156
ENSDARG00000043257,341329139.12414175,0.6288765692379247,0.555526292317865,1.1320374533741953,0.2576186886378682,0.6233209104339924
